f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,Target
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0,5875.27197265625
1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,14281.2001953125
0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,20.0,14073.419921875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8873.8798828125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,11648.51953125
0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,18.0,13109.400390625
0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11209.5
4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,4543.55419921875
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,5313.14990234375
0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,6288.1201171875
0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,2301.785888671875
3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,9546.1796875
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,12544.080078125
0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,5625.005859375
0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,14.0,9704.16015625
1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8156.7001953125
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,11596.5
0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,14940.9599609375
2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,16.0,15356.099609375
1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,15.0,4957.248046875
1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,7982.64013671875
0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,1693.343994140625
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,12224.2802734375
0.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,16.0,15346.3203125
2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,21.0,13307.33984375
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7172.0400390625
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,10749.83984375
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,10802.2197265625
5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,15.0,6864.06005859375
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,11852.400390625
0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,15.0,6032.16015625
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,4865.14794921875
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,13.0,13022.0400390625
1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,8001.2998046875
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,12220.080078125
0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2876.97607421875
1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,19.0,11700.240234375
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,5947.6201171875
2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,18.0,10257.83984375
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,2766.864013671875
2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,17.0,9469.7998046875
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4301.94580078125
1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,15.0,10094.16015625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3473.10595703125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,10.0,8072.33984375
3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,8794.98046875
1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,4542.3779296875
0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,14.0,7495.7998046875
0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,28.0,14833.080078125
1.0,0.0,1.0,1.0,1.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,19.0,13372.919921875
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,5080.7099609375
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0,10781.4599609375
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,6557.8798828125
0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,9586.6201171875
1.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,23.0,11564.2197265625
0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,20.0,13851.5400390625
5.0,0.0,3.0,2.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,28.0,15291.2998046875
0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,10792.2001953125
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,10075.7998046875
1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,17.0,11553.66015625
0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,11058.7197265625
2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,8043.77978515625
2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,7895.580078125
0.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,5.0,0.0,1.0,32.0,12550.1396484375
1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,11598.66015625
1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,9876.0
2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6726.18017578125
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,9617.759765625
0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,6607.080078125
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3145.907958984375
0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,17.0,8512.1396484375
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,3790.050048828125
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,6128.22021484375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,10761.66015625
1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,5.0,3.0,0.0,1.0,27.0,8626.8603515625
0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,2912.736083984375
2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,12111.599609375
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,13226.400390625
2.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0,27.0,13618.01953125
2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4682.64013671875
0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,5484.52197265625
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,10071.83984375
2.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,23.0,14349.1796875
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,7083.47998046875
1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,20.0,13874.4599609375
0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,4034.08203125
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,8247.7197265625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,7710.60009765625
2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,6983.27978515625
0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,22.0,11168.7001953125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,6594.240234375
2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,9843.3603515625
0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,14.0,6724.56005859375
0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,7507.02001953125
3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,22.0,11265.48046875
0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3130.52392578125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,7562.39990234375
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,5992.63818359375
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,8.0,7411.740234375
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,12.0,3965.8740234375
0.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,18.0,14022.0595703125
0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,11707.919921875
0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,13251.3603515625
2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,12745.01953125
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0,9103.1396484375
1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8072.33984375
0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,17.0,6893.64013671875
0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,7217.93994140625
0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,10794.5400390625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,4922.6279296875
1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10031.099609375
3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,26.0,14869.7998046875
2.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,25.0,10924.5
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,13.0,1858.751953125
0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8127.47998046875
0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,11413.7998046875
2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,17.0,6374.22021484375
0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,5743.3681640625
0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,4688.5322265625
3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,22.0,13971.1201171875
3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,12.0,2880.072021484375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,12.0,14095.3798828125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0,4396.10400390625
2.0,0.0,4.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,13916.2197265625
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,9.0,8841.599609375
0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,15231.9599609375
1.0,1.0,1.0,3.0,0.0,5.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,34.0,12593.2802734375
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,10.0,7737.60009765625
2.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,24.0,9555.83984375
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,10.0,6133.6201171875
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,9268.080078125
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5828.67578125
1.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,19.0,15273.7197265625
0.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,14737.2001953125
2.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,18.0,5514.64208984375
0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1883.927978515625
0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,13.0,10774.98046875
1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,14031.7802734375
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,18.0,15357.2998046875
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,14.0,9111.1201171875
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,9793.6201171875
2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,14.0,12131.33984375
1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.0,13578.48046875
1.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,19.0,11679.900390625
0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,21.0,15291.2998046875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,10.0,6123.9599609375
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,8483.099609375
3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,20.0,11051.580078125
3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,14.0,10750.6796875
2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6779.93994140625
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,8735.4599609375
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4132.6201171875
